Date,High Temp (ºF),Avg Temp (ºF),Low T (ºF),High Dew Pt (ºF),Avg Dew Pt (ºF),Low Dew Pt (ºF),High Hum (%),Avg Hum (%),Low Hum (%),High Spe (mph),Avg Spe (mph),Low Spe (mph),High Press (in),Low Press (in),Sum Prec (In)
2/13/2024,65.5,52.8,43.5,54.7,49.5,43.2,99.0,90.0,63.0,6.7,0.5,0.0,29.91,29.73,0.0
2/14/2024,72.3,55.9,43.7,56.5,50.6,43.2,99.0,84.0,55.0,4.5,0.3,0.0,29.91,29.75,0.0
2/15/2024,62.8,53.0,46.2,55.4,49.9,44.8,98.0,90.0,65.0,9.2,0.5,0.0,29.76,29.61,0.13
2/16/2024,63.9,52.4,41.5,50.4,44.8,38.8,96.0,77.0,44.0,8.5,1.1,0.0,29.97,29.67,0.0
2/17/2024,65.8,46.7,32.4,43.3,35.0,27.5,98.0,70.0,26.0,6.9,0.6,0.0,30.12,29.95,0.0
2/18/2024,66.9,46.1,30.9,43.9,35.7,29.1,95.0,72.0,31.0,5.4,0.4,0.0,30.19,30.09,0.0
2/19/2024,68.9,48.9,35.1,48.9,38.9,33.3,96.0,73.0,33.0,6.9,0.9,0.0,30.15,29.99,0.0
2/20/2024,70.7,49.7,30.4,42.4,34.3,27.1,91.0,60.0,26.0,6.7,0.6,0.0,30.08,29.93,0.0
2/21/2024,64.8,48.1,32.4,47.7,38.9,30.2,94.0,73.0,46.0,4.9,0.7,0.0,29.99,29.79,0.0
2/22/2024,58.1,51.6,40.5,52.0,46.3,38.7,96.0,83.0,67.0,11.4,2.2,0.0,29.82,29.42,0.1
2/23/2024,52.7,44.9,36.5,44.6,36.3,30.9,92.0,72.0,54.0,10.7,2.7,0.0,29.55,29.45,0.07
2/24/2024,54.1,44.1,37.2,38.8,34.9,30.2,95.0,73.0,42.0,10.7,2.0,0.0,29.66,29.44,0.0
2/25/2024,58.3,50.4,42.4,50.2,45.7,37.0,96.0,84.0,68.0,13.2,4.0,0.0,29.65,29.35,0.0
2/26/2024,55.0,49.5,42.4,50.2,39.4,30.7,92.0,69.0,41.0,12.8,2.4,0.0,29.51,29.28,0.0
2/27/2024,53.2,45.5,41.2,34.9,30.6,27.5,77.0,56.0,45.0,15.9,3.9,0.0,29.78,29.5,0.0
2/28/2024,59.5,45.7,30.9,39.6,33.5,26.4,85.0,64.0,42.0,11.4,2.2,0.0,29.81,29.73,0.0
2/29/2024,62.1,45.4,28.8,43.9,34.0,26.2,95.0,67.0,43.0,11.9,1.6,0.0,29.79,29.58,0.0
3/1/2024,57.6,44.5,28.4,38.8,31.3,24.3,87.0,61.0,43.0,9.6,1.4,0.0,29.76,29.57,0.0
3/2/2024,50.5,43.5,33.1,44.4,39.1,32.4,99.0,85.0,67.0,12.8,2.2,0.0,29.57,29.13,0.33
3/3/2024,52.9,41.4,31.6,38.8,33.7,29.1,99.0,77.0,42.0,10.7,1.8,0.0,29.63,29.31,0.24
3/4/2024,57.2,48.3,38.5,49.3,43.9,36.3,96.0,85.0,69.0,8.5,1.9,0.0,29.75,29.62,0.0
3/5/2024,59.4,43.8,31.1,41.4,35.2,29.8,97.0,75.0,41.0,4.0,0.4,0.0,29.87,29.74,0.0
3/6/2024,63.0,44.2,29.5,41.4,35.1,28.2,96.0,74.0,40.0,4.9,0.4,0.0,29.85,29.62,0.0
3/7/2024,60.1,44.7,32.9,47.1,39.6,31.6,98.0,84.0,52.0,8.1,0.7,0.0,29.62,29.32,0.35
3/8/2024,55.0,45.1,39.2,43.2,39.3,36.5,98.0,81.0,52.0,13.6,2.1,0.0,29.39,29.17,0.24
3/9/2024,48.9,42.6,36.5,45.9,40.3,35.6,98.0,92.0,72.0,11.2,1.8,0.0,29.17,29.0,1.01
3/10/2024,54.0,45.8,37.8,46.9,42.5,36.9,98.0,89.0,71.0,10.1,2.0,0.0,29.49,29.09,0.57
3/11/2024,60.4,47.9,33.4,40.6,37.0,32.7,98.0,69.0,39.0,8.5,1.5,0.0,29.81,29.48,0.0
3/12/2024,65.5,46.8,32.0,43.3,37.5,30.7,96.0,74.0,40.0,6.0,0.6,0.0,29.84,29.74,0.0
3/13/2024,71.6,50.2,36.0,45.9,39.8,34.2,95.0,72.0,32.0,4.5,0.6,0.0,29.76,29.59,0.0
3/14/2024,64.2,49.6,37.0,51.6,43.5,35.8,95.0,81.0,59.0,6.3,0.8,0.0,29.77,29.65,0.0
3/15/2024,68.4,51.7,38.1,53.1,45.6,37.4,99.0,82.0,56.0,3.8,0.6,0.0,29.87,29.76,0.0
3/16/2024,71.1,54.1,40.3,55.2,48.3,38.8,99.0,83.0,51.0,4.5,0.4,0.0,29.94,29.84,0.0
3/17/2024,74.5,57.5,44.1,54.7,48.9,43.3,97.0,76.0,43.0,5.1,0.4,0.0,29.88,29.73,0.0
3/18/2024,74.7,57.7,43.0,55.2,49.5,42.1,97.0,77.0,46.0,4.5,0.4,0.0,29.78,29.66,0.0
3/19/2024,73.6,56.2,48.6,55.0,50.4,46.9,95.0,82.0,47.0,2.9,0.4,0.0,29.68,29.57,0.0
3/20/2024,76.6,59.9,46.9,52.7,48.9,44.6,92.0,70.0,40.0,8.7,0.7,0.0,29.66,29.55,0.02
3/21/2024,78.4,63.8,53.4,55.0,49.7,47.1,84.0,63.0,35.0,6.5,1.0,0.0,29.81,29.65,0.01
3/22/2024,81.3,61.9,46.9,52.5,47.6,43.3,90.0,64.0,30.0,6.0,0.6,0.0,29.81,29.64,0.0
3/23/2024,79.9,61.5,47.8,55.4,47.6,43.9,88.0,64.0,30.0,6.0,0.7,0.0,29.74,29.61,0.0
3/24/2024,75.9,58.3,45.0,50.4,46.5,42.1,92.0,68.0,36.0,6.5,0.8,0.0,29.66,29.37,0.0
3/25/2024,57.7,53.9,49.6,55.6,51.3,44.4,99.0,91.0,69.0,7.4,0.7,0.0,29.38,28.96,0.59
3/26/2024,53.1,44.9,38.8,44.6,37.5,30.4,97.0,76.0,47.0,12.1,2.7,0.0,29.07,28.98,0.22
3/27/2024,54.7,48.0,39.4,50.5,45.6,38.7,99.0,92.0,76.0,10.5,2.7,0.0,29.17,29.04,0.49
3/28/2024,62.6,53.2,45.3,54.5,48.1,43.0,99.0,84.0,59.0,9.4,2.3,0.0,29.27,29.11,0.86
3/29/2024,53.2,47.1,37.2,52.2,46.1,36.9,99.0,97.0,82.0,8.1,1.0,0.0,29.18,29.04,0.61
3/30/2024,55.8,46.2,37.4,45.7,42.5,37.0,99.0,88.0,60.0,8.5,1.0,0.0,29.17,28.96,0.27
3/31/2024,48.4,43.1,38.8,45.0,41.5,37.9,99.0,94.0,77.0,8.5,0.9,0.0,29.33,29.0,0.39
4/1/2024,57.6,45.2,35.1,46.2,40.1,34.7,99.0,84.0,48.0,10.5,1.7,0.0,29.71,29.32,0.04
4/2/2024,62.1,48.6,34.5,48.7,41.7,34.0,99.0,80.0,46.0,5.1,0.4,0.0,29.76,29.63,0.0
4/3/2024,67.6,53.4,42.8,50.7,45.9,41.0,95.0,78.0,47.0,6.5,0.7,0.0,29.96,29.68,0.0
4/4/2024,73.9,54.5,38.5,53.1,45.9,37.8,98.0,76.0,39.0,5.8,0.4,0.0,29.97,29.8,0.0
4/5/2024,78.3,59.0,43.2,52.2,46.5,41.4,95.0,69.0,29.0,4.9,0.5,0.0,29.98,29.83,0.0
4/6/2024,82.6,68.6,55.6,57.6,48.0,38.5,80.0,49.0,34.0,6.7,1.3,0.0,29.92,29.78,0.0
4/7/2024,77.2,64.8,54.7,56.1,53.3,50.0,89.0,69.0,42.0,7.4,0.9,0.0,29.92,29.79,0.0
4/8/2024,69.4,57.3,47.3,54.3,48.5,38.5,95.0,74.0,43.0,11.0,1.9,0.0,29.99,29.79,0.02
4/9/2024,63.3,50.1,35.4,40.1,35.0,27.9,92.0,61.0,31.0,8.9,1.3,0.0,30.3,29.99,0.0
4/10/2024,70.9,53.6,35.1,47.8,39.9,32.5,92.0,63.0,36.0,7.4,0.8,0.0,30.32,30.2,0.0
4/11/2024,81.1,62.3,43.0,51.3,45.5,40.3,92.0,59.0,29.0,10.5,1.4,0.0,30.3,30.16,0.0
4/12/2024,80.8,61.9,41.7,49.3,42.9,37.6,87.0,54.0,25.0,6.0,0.6,0.0,30.37,30.21,0.0
4/13/2024,84.6,63.0,44.4,50.9,45.4,41.2,91.0,59.0,23.0,4.7,0.6,0.0,30.3,30.14,0.0
4/14/2024,84.4,64.0,45.7,52.2,45.6,41.0,85.0,57.0,25.0,5.8,0.7,0.0,30.21,30.04,0.0
4/15/2024,85.6,66.2,48.7,55.2,49.3,44.6,89.0,59.0,26.0,9.4,0.8,0.0,30.09,29.93,0.0
4/16/2024,82.9,61.7,43.9,50.2,45.1,40.3,90.0,59.0,29.0,7.4,0.8,0.0,30.02,29.84,0.0
4/17/2024,73.9,59.7,46.6,45.1,40.4,35.1,73.0,51.0,25.0,7.8,1.5,0.0,29.93,29.82,0.0
4/18/2024,74.5,59.2,42.6,42.3,38.2,34.5,74.0,49.0,27.0,8.1,1.6,0.0,29.99,29.85,0.0
4/19/2024,76.6,58.1,39.6,48.9,40.3,32.0,77.0,54.0,31.0,10.1,1.1,0.0,30.05,29.88,0.0
4/20/2024,79.3,60.8,42.6,51.3,41.8,31.1,92.0,57.0,19.0,7.6,0.6,0.0,29.94,29.76,0.0
4/21/2024,78.4,61.0,43.3,43.7,35.2,27.0,72.0,42.0,16.0,5.8,0.9,0.0,29.92,29.78,0.0
4/22/2024,66.2,55.9,45.5,39.6,28.2,21.4,59.0,36.0,20.0,10.7,2.6,0.0,30.03,29.83,0.0
4/23/2024,63.9,50.9,36.5,38.3,29.6,22.5,61.0,45.0,32.0,10.7,2.2,0.0,30.06,29.93,0.0
4/24/2024,68.2,51.8,33.6,38.3,31.4,19.6,84.0,50.0,20.0,11.2,1.4,0.0,30.07,29.89,0.0
4/25/2024,69.3,53.2,37.9,41.7,36.8,33.4,85.0,57.0,31.0,10.3,1.1,0.0,29.9,29.67,0.0
4/26/2024,67.5,53.4,39.7,45.5,39.5,34.9,85.0,61.0,38.0,9.6,1.2,0.0,29.73,29.58,0.0
4/27/2024,63.0,55.0,48.0,49.5,44.5,39.7,95.0,69.0,44.0,12.5,1.9,0.0,29.73,29.48,0.12
4/28/2024,67.1,51.6,35.2,45.1,38.1,33.1,95.0,65.0,31.0,7.4,0.6,0.0,29.89,29.72,0.0
4/29/2024,68.9,50.6,37.0,52.0,42.1,33.8,93.0,75.0,31.0,6.7,0.6,0.0,29.96,29.87,0.15
4/30/2024,68.4,55.9,41.7,50.0,43.7,36.5,97.0,68.0,33.0,9.8,1.6,0.0,29.97,29.83,0.0
5/1/2024,61.0,52.6,44.8,48.0,39.2,29.3,88.0,62.0,31.0,11.4,2.6,0.0,29.89,29.76,0.0
5/2/2024,63.0,50.2,33.4,40.1,35.7,31.1,92.0,61.0,34.0,7.6,1.4,0.0,30.03,29.89,0.0
5/3/2024,69.3,53.4,35.1,43.3,38.1,32.4,92.0,60.0,30.0,7.4,1.1,0.0,30.1,30.0,0.0
5/4/2024,78.1,60.3,41.2,50.4,44.7,38.5,91.0,60.0,31.0,8.7,1.3,0.0,30.05,29.93,0.0
5/5/2024,69.8,61.8,52.3,57.6,52.6,47.3,97.0,73.0,55.0,9.6,1.4,0.0,29.99,29.85,0.12
5/6/2024,70.9,59.9,50.7,57.2,51.6,43.3,99.0,76.0,43.0,10.5,1.1,0.0,29.99,29.84,0.14
5/7/2024,76.1,59.0,40.8,48.7,43.2,38.7,94.0,60.0,32.0,8.5,1.1,0.0,30.12,29.98,0.0
5/8/2024,81.3,62.8,45.5,47.7,42.2,36.0,79.0,51.0,20.0,5.6,0.8,0.0,30.16,30.01,0.0
5/9/2024,86.5,64.6,42.8,50.5,44.2,38.3,85.0,53.0,22.0,5.1,0.5,0.0,30.07,29.92,0.0
5/10/2024,87.8,68.9,48.7,50.5,46.5,41.2,83.0,50.0,20.0,6.3,0.7,0.0,30.02,29.87,0.0
5/11/2024,87.8,71.3,50.9,51.4,45.1,39.9,72.0,41.0,23.0,8.5,1.2,0.0,29.98,29.87,0.0
5/12/2024,85.8,69.0,48.9,54.3,48.9,44.6,86.0,53.0,25.0,7.4,0.5,0.0,29.99,29.87,0.0
5/13/2024,84.4,69.8,51.6,55.2,51.4,47.5,89.0,56.0,30.0,8.7,1.5,0.0,29.91,29.7,0.0
5/14/2024,72.0,62.5,52.9,57.0,44.9,39.0,87.0,54.0,34.0,9.6,2.1,0.0,29.76,29.68,0.03
5/15/2024,60.3,50.1,42.6,43.7,40.2,37.9,87.0,70.0,44.0,4.9,0.4,0.0,29.78,29.73,0.0
5/16/2024,68.0,56.5,43.5,43.0,40.2,36.9,82.0,56.0,36.0,11.2,1.5,0.0,29.8,29.73,0.0
5/17/2024,71.4,58.4,46.8,51.4,44.5,39.7,96.0,63.0,34.0,11.2,1.4,0.0,29.83,29.73,0.03
5/18/2024,75.7,59.5,39.9,46.6,41.0,37.4,91.0,55.0,27.0,9.4,0.9,0.0,29.86,29.75,0.0
5/19/2024,73.9,55.5,43.5,48.2,42.6,38.3,85.0,64.0,34.0,8.1,0.7,0.0,29.83,29.74,0.0
5/20/2024,73.6,58.5,40.8,47.7,42.7,37.6,91.0,60.0,32.0,9.6,1.1,0.0,29.89,29.79,0.0
5/21/2024,75.9,59.7,45.9,49.5,44.7,40.5,86.0,60.0,29.0,14.3,1.4,0.0,30.01,29.87,0.0
5/22/2024,74.7,60.2,42.1,47.8,43.1,38.1,89.0,57.0,30.0,7.4,1.1,0.0,30.04,29.93,0.0
5/23/2024,82.0,63.3,41.5,46.0,40.4,31.5,84.0,49.0,18.0,5.4,0.6,0.0,30.03,29.89,0.0
5/24/2024,84.6,64.9,45.5,52.9,43.2,37.2,80.0,50.0,19.0,7.8,0.9,0.0,29.99,29.89,0.0
5/25/2024,88.3,67.6,47.3,52.2,42.3,30.6,80.0,46.0,14.0,11.4,1.3,0.0,30.01,29.92,0.0
5/26/2024,83.5,59.4,45.9,50.4,40.4,35.4,69.0,51.0,30.0,5.4,0.4,0.0,30.03,29.91,0.0
5/27/2024,89.8,71.4,51.3,54.9,47.6,40.5,79.0,47.0,20.0,6.9,0.7,0.0,30.02,29.92,0.0
5/28/2024,91.8,72.4,54.9,59.9,52.7,45.5,82.0,54.0,24.0,7.2,0.7,0.0,30.09,29.96,0.0
5/29/2024,94.8,75.3,54.7,58.8,51.7,46.8,81.0,49.0,20.0,6.9,0.7,0.0,30.04,29.87,0.0
5/30/2024,94.8,77.6,56.5,59.0,51.5,44.6,75.0,44.0,19.0,10.1,1.0,0.0,29.92,29.74,0.0
5/31/2024,89.1,74.9,61.3,57.7,47.7,37.8,59.0,40.0,19.0,7.4,1.7,0.0,29.9,29.78,0.0
6/1/2024,85.3,69.8,53.6,54.9,45.7,39.0,66.0,44.0,25.0,10.5,1.7,0.0,29.99,29.86,0.0
6/2/2024,86.7,69.8,52.9,51.6,44.4,38.5,67.0,42.0,20.0,8.7,1.0,0.0,30.05,29.91,0.0
6/3/2024,88.3,72.4,55.4,61.5,50.8,42.6,76.0,49.0,27.0,8.1,1.0,0.0,29.99,29.86,0.02
6/4/2024,91.6,74.6,55.8,58.3,52.3,46.4,85.0,51.0,22.0,6.9,0.8,0.0,29.95,29.84,0.0
6/5/2024,95.7,76.8,55.8,57.0,51.7,47.3,74.0,45.0,23.0,5.4,0.5,0.0,29.97,29.86,0.0
6/6/2024,99.0,79.8,59.4,55.4,50.8,47.5,68.0,40.0,19.0,5.6,0.7,0.0,29.97,29.86,0.0
6/7/2024,96.6,81.2,67.3,59.2,50.5,44.4,51.0,35.0,24.0,9.6,1.1,0.0,29.98,29.79,0.0
6/8/2024,77.2,67.5,61.2,63.5,56.0,49.3,98.0,70.0,39.0,11.9,0.9,0.0,29.88,29.75,0.27
6/9/2024,79.0,66.9,57.2,61.3,58.6,56.5,98.0,77.0,50.0,7.4,0.9,0.0,29.85,29.77,0.0
6/10/2024,69.3,63.6,58.6,61.9,59.3,55.2,99.0,87.0,62.0,11.9,0.8,0.0,29.91,29.81,0.77
6/11/2024,80.2,66.1,52.0,57.2,50.2,43.0,90.0,60.0,31.0,11.4,1.4,0.0,29.96,29.88,0.0
6/12/2024,80.1,66.1,53.6,58.3,52.8,46.6,90.0,65.0,32.0,13.0,1.2,0.0,30.07,29.92,0.02
6/13/2024,86.2,69.7,50.9,56.7,49.5,40.1,87.0,54.0,20.0,15.2,1.5,0.0,30.08,29.96,0.0
6/14/2024,90.1,72.3,51.3,52.9,47.4,39.0,84.0,48.0,17.0,10.5,1.4,0.0,30.01,29.84,0.0
6/15/2024,86.4,72.8,56.5,58.5,47.0,27.0,86.0,46.0,12.0,9.2,1.4,0.0,29.91,29.83,0.0
6/16/2024,90.3,71.4,48.6,48.0,43.3,39.7,75.0,41.0,19.0,7.4,1.0,0.0,29.92,29.8,0.0
6/17/2024,91.9,73.7,51.8,55.0,46.5,38.1,77.0,43.0,18.0,9.2,1.1,0.0,29.9,29.77,0.0
6/18/2024,84.2,69.5,56.7,58.1,51.1,42.3,75.0,55.0,25.0,12.8,1.2,0.0,29.93,29.81,0.0
6/19/2024,79.9,64.0,51.1,62.4,52.1,45.9,90.0,69.0,33.0,10.3,0.9,0.0,29.95,29.86,0.23
6/20/2024,76.1,60.8,52.9,56.3,52.1,47.1,96.0,76.0,39.0,13.2,0.8,0.0,30.07,29.92,0.04
6/21/2024,84.9,67.9,49.8,55.0,49.9,45.7,91.0,58.0,26.0,7.4,0.6,0.0,30.13,30.04,0.0
6/22/2024,90.7,72.2,50.2,55.2,49.9,43.7,89.0,50.0,21.0,9.4,1.2,0.0,30.14,30.0,0.0
6/23/2024,89.6,76.5,61.9,59.5,55.2,50.9,69.0,49.0,34.0,9.6,1.5,0.0,30.06,29.89,0.0
6/24/2024,94.8,78.5,61.7,61.7,56.7,47.3,77.0,50.0,21.0,7.6,0.9,0.0,29.96,29.78,0.0
6/25/2024,98.8,80.9,62.4,63.1,58.3,51.4,81.0,49.0,23.0,8.9,0.8,0.0,29.86,29.69,0.0
6/26/2024,91.9,79.3,68.9,65.7,59.2,54.9,69.0,51.0,32.0,8.3,1.2,0.0,29.85,29.73,0.0
6/27/2024,98.1,80.2,64.9,59.2,54.7,48.7,69.0,44.0,21.0,8.7,1.0,0.0,29.9,29.77,0.0
6/28/2024,82.2,72.0,60.6,62.8,55.1,48.6,89.0,56.0,38.0,9.2,1.3,0.0,29.93,29.87,0.15
6/29/2024,77.7,66.6,59.0,61.9,59.6,57.6,98.0,80.0,55.0,11.2,1.8,0.0,29.97,29.89,0.36
6/30/2024,83.3,71.5,63.1,61.7,58.3,53.6,88.0,66.0,39.0,4.5,0.5,0.0,29.97,29.89,0.0
7/1/2024,88.9,73.1,54.7,61.2,53.9,47.8,91.0,56.0,26.0,7.6,1.3,0.0,30.1,29.94,0.0
7/2/2024,91.8,75.8,58.1,55.8,52.6,46.6,78.0,48.0,25.0,8.3,1.7,0.0,30.11,29.94,0.0
7/3/2024,95.9,78.0,57.7,55.2,46.1,36.1,65.0,36.0,15.0,6.7,0.9,0.0,30.02,29.87,0.0
7/4/2024,103.3,81.7,58.8,58.1,51.5,46.8,74.0,40.0,17.0,5.8,0.5,0.0,29.97,29.83,0.0
7/5/2024,103.5,84.6,65.7,58.8,54.6,49.3,65.0,39.0,20.0,6.5,0.8,0.0,29.91,29.72,0.0
7/6/2024,92.8,77.9,67.1,61.2,57.5,54.3,67.0,51.0,31.0,12.5,1.1,0.0,29.85,29.74,0.0
7/7/2024,89.2,71.8,61.2,60.8,57.5,53.6,82.0,63.0,32.0,6.0,0.8,0.0,29.88,29.83,0.0
7/8/2024,94.8,78.8,55.6,61.2,49.3,41.2,78.0,41.0,18.0,6.9,0.7,0.0,29.95,29.84,0.0
7/9/2024,83.1,64.7,56.7,56.3,46.6,43.0,63.0,53.0,35.0,5.8,0.2,0.0,29.98,29.9,0.0
7/10/2024,96.4,88.7,72.7,62.6,57.3,49.6,54.0,36.0,22.0,8.9,1.8,0.0,30.06,29.97,0.0
7/11/2024,97.9,77.2,62.2,63.7,56.4,51.8,70.0,51.0,28.0,9.4,1.0,0.0,30.04,29.96,0.0
7/12/2024,95.9,86.7,69.4,56.1,49.1,39.0,60.0,29.0,15.0,7.4,1.1,0.0,29.97,29.83,0.0
7/13/2024,96.1,79.0,57.6,65.3,47.5,28.0,78.0,40.0,12.0,9.4,1.1,0.0,29.87,29.75,0.0
7/14/2024,94.5,77.0,55.2,45.9,39.0,31.1,58.0,29.0,13.0,10.3,1.2,0.0,29.92,29.82,0.0
7/15/2024,89.2,75.4,55.6,62.1,52.0,37.6,62.0,44.0,34.0,11.4,2.0,0.0,29.97,29.88,0.0
7/16/2024,94.6,76.4,55.8,55.2,48.0,33.3,79.0,43.0,15.0,8.3,0.9,0.0,30.03,29.91,0.0
7/17/2024,100.6,79.0,58.1,64.4,47.8,36.1,54.0,36.0,16.0,7.8,0.8,0.0,30.03,29.91,0.0
7/18/2024,99.5,82.1,64.6,65.1,54.8,41.9,83.0,44.0,16.0,5.4,0.5,0.0,30.07,29.98,0.0
7/19/2024,102.9,83.4,60.6,54.7,49.1,44.1,61.0,34.0,14.0,8.1,0.9,0.0,30.09,29.92,0.0
7/20/2024,97.2,81.0,60.8,56.1,49.3,44.4,59.0,36.0,18.0,10.5,1.8,0.0,29.96,29.76,0.0
7/21/2024,93.7,80.1,61.5,56.8,47.4,34.0,75.0,36.0,13.0,6.9,1.3,0.0,30.01,29.82,0.0
7/22/2024,99.9,80.4,58.6,49.8,37.7,19.8,52.0,27.0,6.0,7.6,0.6,0.0,30.1,29.99,0.0
